Month,Date,carc_wt,Site,Environment,Treatment,male_size,female_size,larvae,is_bury,is_repo,Month_label,Environment_key,Month_key,Site_key,d1_0cm_mean,d2_0cm_mean,d3_0cm_mean,d4_0cm_mean,d5_0cm_mean,d6_0cm_mean,d7_0cm_mean,d8_0cm_mean,d9_0cm_mean,d10_0cm_mean,d11_0cm_mean,d1_5cm_mean,d2_5cm_mean,d3_5cm_mean,d4_5cm_mean,d5_5cm_mean,d6_5cm_mean,d7_5cm_mean,d8_5cm_mean,d9_5cm_mean,d10_5cm_mean,d11_5cm_mean,d1_10cm_mean,d2_10cm_mean,d3_10cm_mean,d4_10cm_mean,d5_10cm_mean,d6_10cm_mean,d7_10cm_mean,d8_10cm_mean,d9_10cm_mean,d10_10cm_mean,d11_10cm_mean,d1_15cm_mean,d2_15cm_mean,d3_15cm_mean,d4_15cm_mean,d5_15cm_mean,d6_15cm_mean,d7_15cm_mean,d8_15cm_mean,d9_15cm_mean,d10_15cm_mean,d11_15cm_mean,d1_20cm_mean,d2_20cm_mean,d3_20cm_mean,d4_20cm_mean,d5_20cm_mean,d6_20cm_mean,d7_20cm_mean,d8_20cm_mean,d9_20cm_mean,d10_20cm_mean,d11_20cm_mean,d1_0cm_DTR,d2_0cm_DTR,d3_0cm_DTR,d4_0cm_DTR,d5_0cm_DTR,d6_0cm_DTR,d7_0cm_DTR,d8_0cm_DTR,d9_0cm_DTR,d10_0cm_DTR,d11_0cm_DTR,d1_5cm_DTR,d2_5cm_DTR,d3_5cm_DTR,d4_5cm_DTR,d5_5cm_DTR,d6_5cm_DTR,d7_5cm_DTR,d8_5cm_DTR,d9_5cm_DTR,d10_5cm_DTR,d11_5cm_DTR,d1_10cm_DTR,d2_10cm_DTR,d3_10cm_DTR,d4_10cm_DTR,d5_10cm_DTR,d6_10cm_DTR,d7_10cm_DTR,d8_10cm_DTR,d9_10cm_DTR,d10_10cm_DTR,d11_10cm_DTR,d1_15cm_DTR,d2_15cm_DTR,d3_15cm_DTR,d4_15cm_DTR,d5_15cm_DTR,d6_15cm_DTR,d7_15cm_DTR,d8_15cm_DTR,d9_15cm_DTR,d10_15cm_DTR,d11_15cm_DTR,d1_20cm_DTR,d2_20cm_DTR,d3_20cm_DTR,d4_20cm_DTR,d5_20cm_DTR,d6_20cm_DTR,d7_20cm_DTR,d8_20cm_DTR,d9_20cm_DTR,d10_20cm_DTR,d11_20cm_DTR,d1_underground_mean,d2_underground_mean,d3_underground_mean,d4_underground_mean,d5_underground_mean,d6_underground_mean,d7_underground_mean,d8_underground_mean,d9_underground_mean,d10_underground_mean,d11_underground_mean,d1_underground_DTR,d2_underground_DTR,d3_underground_DTR,d4_underground_DTR,d5_underground_DTR,d6_underground_DTR,d7_underground_DTR,d8_underground_DTR,d9_underground_DTR,d10_underground_DTR,d11_underground_DTR,PC1_0cm,PC2_0cm,PC1_underground,PC2_underground,Site_str
May,2025/5/13,23.5,6,edge,no,5.65,5.55,2,1,1,May,edge,May,6,19.66895833,21.52614583,21.9209375,21.63322917,22.27489583,22.01135417,22.63635417,22.61083333,22.95416667,22.47427083,22.65822917,18.44770833,19.74697917,20.51270833,20.72270833,21.15708333,21.4046875,21.59979167,21.91791667,21.99645833,21.91083333,22.0671875,18.12739583,19.2153125,19.98583333,20.27739583,20.68229167,20.97052083,21.15322917,21.49208333,21.58916667,21.58729167,21.68427083,17.988125,18.91833333,19.65666667,19.9959375,20.39729167,20.6996875,20.87760417,21.21333333,21.32854167,21.3815625,21.446875,17.78239583,18.49854167,19.18604167,19.5765625,19.95322917,20.26677083,20.44885417,20.760625,20.9128125,21.01625,21.07177083,9.09,8.45,9.61,7.64,7.72,6.27,6.18,6.4,5.49,7.38,4.46,1.63,1.67,1.29,1.07,1.25,1.25,0.86,1.42,1.24,1.67,1.03,1.42,1.42,1.03,0.73,0.95,0.77,0.69,0.86,0.69,1.03,0.82,1.16,1.2,0.9,0.65,0.82,0.73,0.55,0.6,0.56,0.72,0.6,0.73,0.9,0.69,0.51,0.56,0.56,0.39,0.47,0.43,0.43,0.43,18.08640625,19.09479167,19.8353125,20.14315104,20.54747396,20.83541667,21.0198698,21.34598958,21.45674479,21.47398438,21.56752604,1.235,1.2975,0.9775,0.74,0.895,0.8275,0.6225,0.8375,0.73,0.9625,0.72,70.39744151,-12.94322556,62.50509566,-5.448068937,6
May,2025/5/13,26.24,6,edge,fly,5.08,4.57,0,1,0,May,edge,May,6,19.66895833,21.52614583,21.9209375,21.63322917,22.27489583,22.01135417,22.63635417,22.61083333,22.95416667,22.47427083,22.65822917,18.44770833,19.74697917,20.51270833,20.72270833,21.15708333,21.4046875,21.59979167,21.91791667,21.99645833,21.91083333,22.0671875,18.12739583,19.2153125,19.98583333,20.27739583,20.68229167,20.97052083,21.15322917,21.49208333,21.58916667,21.58729167,21.68427083,17.988125,18.91833333,19.65666667,19.9959375,20.39729167,20.6996875,20.87760417,21.21333333,21.32854167,21.3815625,21.446875,17.78239583,18.49854167,19.18604167,19.5765625,19.95322917,20.26677083,20.44885417,20.760625,20.9128125,21.01625,21.07177083,9.09,8.45,9.61,7.64,7.72,6.27,6.18,6.4,5.49,7.38,4.46,1.63,1.67,1.29,1.07,1.25,1.25,0.86,1.42,1.24,1.67,1.03,1.42,1.42,1.03,0.73,0.95,0.77,0.69,0.86,0.69,1.03,0.82,1.16,1.2,0.9,0.65,0.82,0.73,0.55,0.6,0.56,0.72,0.6,0.73,0.9,0.69,0.51,0.56,0.56,0.39,0.47,0.43,0.43,0.43,18.08640625,19.09479167,19.8353125,20.14315104,20.54747396,20.83541667,21.0198698,21.34598958,21.45674479,21.47398438,21.56752604,1.235,1.2975,0.9775,0.74,0.895,0.8275,0.6225,0.8375,0.73,0.9625,0.72,70.39744151,-12.94322556,62.50509566,-5.448068937,6
May,2025/5/13,25.89,6,edge,mite,4.95,6.14,0,1,0,May,edge,May,6,19.66895833,21.52614583,21.9209375,21.63322917,22.27489583,22.01135417,22.63635417,22.61083333,22.95416667,22.47427083,22.65822917,18.44770833,19.74697917,20.51270833,20.72270833,21.15708333,21.4046875,21.59979167,21.91791667,21.99645833,21.91083333,22.0671875,18.12739583,19.2153125,19.98583333,20.27739583,20.68229167,20.97052083,21.15322917,21.49208333,21.58916667,21.58729167,21.68427083,17.988125,18.91833333,19.65666667,19.9959375,20.39729167,20.6996875,20.87760417,21.21333333,21.32854167,21.3815625,21.446875,17.78239583,18.49854167,19.18604167,19.5765625,19.95322917,20.26677083,20.44885417,20.760625,20.9128125,21.01625,21.07177083,9.09,8.45,9.61,7.64,7.72,6.27,6.18,6.4,5.49,7.38,4.46,1.63,1.67,1.29,1.07,1.25,1.25,0.86,1.42,1.24,1.67,1.03,1.42,1.42,1.03,0.73,0.95,0.77,0.69,0.86,0.69,1.03,0.82,1.16,1.2,0.9,0.65,0.82,0.73,0.55,0.6,0.56,0.72,0.6,0.73,0.9,0.69,0.51,0.56,0.56,0.39,0.47,0.43,0.43,0.43,18.08640625,19.09479167,19.8353125,20.14315104,20.54747396,20.83541667,21.0198698,21.34598958,21.45674479,21.47398438,21.56752604,1.235,1.2975,0.9775,0.74,0.895,0.8275,0.6225,0.8375,0.73,0.9625,0.72,70.39744151,-12.94322556,62.50509566,-5.448068937,6
May,2025/5/13,27.55,6,field,no,5.12,5.35,5,1,1,May,field,May,6,20.19572917,22.35604167,22.75770833,22.335,23.18302083,22.685,23.5190625,23.45364583,24.02375,23.47177083,23.29875,18.83125,20.233125,21.05645833,21.17541667,21.65385417,21.81697917,22.18114583,22.38135417,22.533125,22.42895833,22.52375,18.5509375,19.76489583,20.64270833,20.838125,21.24604167,21.474375,21.74875,22.00104167,22.136875,22.1415625,22.18677083,18.275625,19.34614583,20.1821875,20.44802083,20.80895833,21.07375,21.3190625,21.5925,21.73197917,21.80677083,21.828125,18.15479167,19.0128125,19.82208333,20.12020833,20.44291667,20.72260417,20.95510417,21.23479167,21.38260417,21.503125,21.51635417,11.97,13.3,15.23,9.78,10.77,8.54,9.14,9.52,8.71,15.27,6.73,2.02,1.8,2.44,1.8,2.1,1.89,1.88,2.36,2.19,3.44,1.8,1.51,1.46,1.33,1.08,1.2,1.16,1.08,1.37,1.24,1.88,1.03,1.25,1.24,1.08,0.69,0.9,0.73,0.68,0.86,0.77,1.12,0.68,0.94,1.07,0.9,0.6,0.65,0.61,0.52,0.6,0.6,0.73,0.56,18.45315104,19.58924479,20.42585937,20.64544271,21.03794271,21.27192708,21.55101562,21.80242188,21.94614584,21.97010417,22.01375,1.43,1.3925,1.4375,1.0425,1.2125,1.0975,1.04,1.2975,1.2,1.7925,1.0175,79.22703984,-5.35699587,64.08459128,-4.481874413,6
May,2025/5/13,24.83,6,field,fly,4.88,3.84,,0,0,May,field,May,6,20.19572917,22.35604167,22.75770833,22.335,23.18302083,22.685,23.5190625,23.45364583,24.02375,23.47177083,23.29875,18.83125,20.233125,21.05645833,21.17541667,21.65385417,21.81697917,22.18114583,22.38135417,22.533125,22.42895833,22.52375,18.5509375,19.76489583,20.64270833,20.838125,21.24604167,21.474375,21.74875,22.00104167,22.136875,22.1415625,22.18677083,18.275625,19.34614583,20.1821875,20.44802083,20.80895833,21.07375,21.3190625,21.5925,21.73197917,21.80677083,21.828125,18.15479167,19.0128125,19.82208333,20.12020833,20.44291667,20.72260417,20.95510417,21.23479167,21.38260417,21.503125,21.51635417,11.97,13.3,15.23,9.78,10.77,8.54,9.14,9.52,8.71,15.27,6.73,2.02,1.8,2.44,1.8,2.1,1.89,1.88,2.36,2.19,3.44,1.8,1.51,1.46,1.33,1.08,1.2,1.16,1.08,1.37,1.24,1.88,1.03,1.25,1.24,1.08,0.69,0.9,0.73,0.68,0.86,0.77,1.12,0.68,0.94,1.07,0.9,0.6,0.65,0.61,0.52,0.6,0.6,0.73,0.56,18.45315104,19.58924479,20.42585937,20.64544271,21.03794271,21.27192708,21.55101562,21.80242188,21.94614584,21.97010417,22.01375,1.43,1.3925,1.4375,1.0425,1.2125,1.0975,1.04,1.2975,1.2,1.7925,1.0175,79.22703984,-5.35699587,64.08459128,-4.481874413,6
May,2025/5/13,27.94,6,field,mite,5.82,5.65,0,1,0,May,field,May,6,20.19572917,22.35604167,22.75770833,22.335,23.18302083,22.685,23.5190625,23.45364583,24.02375,23.47177083,23.29875,18.83125,20.233125,21.05645833,21.17541667,21.65385417,21.81697917,22.18114583,22.38135417,22.533125,22.42895833,22.52375,18.5509375,19.76489583,20.64270833,20.838125,21.24604167,21.474375,21.74875,22.00104167,22.136875,22.1415625,22.18677083,18.275625,19.34614583,20.1821875,20.44802083,20.80895833,21.07375,21.3190625,21.5925,21.73197917,21.80677083,21.828125,18.15479167,19.0128125,19.82208333,20.12020833,20.44291667,20.72260417,20.95510417,21.23479167,21.38260417,21.503125,21.51635417,11.97,13.3,15.23,9.78,10.77,8.54,9.14,9.52,8.71,15.27,6.73,2.02,1.8,2.44,1.8,2.1,1.89,1.88,2.36,2.19,3.44,1.8,1.51,1.46,1.33,1.08,1.2,1.16,1.08,1.37,1.24,1.88,1.03,1.25,1.24,1.08,0.69,0.9,0.73,0.68,0.86,0.77,1.12,0.68,0.94,1.07,0.9,0.6,0.65,0.61,0.52,0.6,0.6,0.73,0.56,18.45315104,19.58924479,20.42585937,20.64544271,21.03794271,21.27192708,21.55101562,21.80242188,21.94614584,21.97010417,22.01375,1.43,1.3925,1.4375,1.0425,1.2125,1.0975,1.04,1.2975,1.2,1.7925,1.0175,79.22703984,-5.35699587,64.08459128,-4.481874413,6
May,2025/5/13,22.73,7,forest,no,5.11,5.63,28,1,1,May,forest,May,7,19.79760417,22.1,22.4775,21.708125,22.29895833,22.07885417,22.63760417,22.7334375,23.11395833,23.00239583,22.83927083,18.80822917,20.57364583,21.28354167,21.08885417,21.51302083,21.65979167,21.9446875,22.23833333,22.43416667,22.56114583,22.50135417,18.36427083,19.83427083,20.676875,20.72458333,21.03666667,21.2790625,21.49145833,21.83010417,22.00270833,22.1746875,22.14729167,18.151875,19.43041667,20.2546875,20.40166667,20.70052083,20.96552083,21.178125,21.50916667,21.6815625,21.87052083,21.859375,17.93302083,18.92854167,19.71510417,19.96083333,20.24104167,20.53010417,20.74864583,21.05885417,21.23177083,21.44083333,21.4378125,9.99,19.44,20.64,8.62,6.31,5.88,5.75,6.87,6.48,13.56,4.16,2.19,2.36,2.79,1.68,1.76,1.58,1.33,1.89,1.67,3.34,1.42,1.93,2.05,1.5,0.85,0.99,0.77,0.73,0.9,0.86,1.37,0.86,1.5,1.63,1.16,0.61,0.78,0.64,0.6,0.64,0.68,0.95,0.68,1.07,1.24,0.86,0.43,0.6,0.56,0.43,0.47,0.52,0.55,0.52,18.31434896,19.69171875,20.48255209,20.54398438,20.8728125,21.10861979,21.34072917,21.65911459,21.83755208,22.01179687,21.98645834,1.6725,1.82,1.5775,0.8925,1.0325,0.8875,0.7725,0.975,0.9325,1.5525,0.87,76.93278125,-7.828803723,63.94446113,-4.696359098,7
May,2025/5/13,27.98,7,forest,fly,6.12,6.36,0,0,0,May,forest,May,7,19.79760417,22.1,22.4775,21.708125,22.29895833,22.07885417,22.63760417,22.7334375,23.11395833,23.00239583,22.83927083,18.80822917,20.57364583,21.28354167,21.08885417,21.51302083,21.65979167,21.9446875,22.23833333,22.43416667,22.56114583,22.50135417,18.36427083,19.83427083,20.676875,20.72458333,21.03666667,21.2790625,21.49145833,21.83010417,22.00270833,22.1746875,22.14729167,18.151875,19.43041667,20.2546875,20.40166667,20.70052083,20.96552083,21.178125,21.50916667,21.6815625,21.87052083,21.859375,17.93302083,18.92854167,19.71510417,19.96083333,20.24104167,20.53010417,20.74864583,21.05885417,21.23177083,21.44083333,21.4378125,9.99,19.44,20.64,8.62,6.31,5.88,5.75,6.87,6.48,13.56,4.16,2.19,2.36,2.79,1.68,1.76,1.58,1.33,1.89,1.67,3.34,1.42,1.93,2.05,1.5,0.85,0.99,0.77,0.73,0.9,0.86,1.37,0.86,1.5,1.63,1.16,0.61,0.78,0.64,0.6,0.64,0.68,0.95,0.68,1.07,1.24,0.86,0.43,0.6,0.56,0.43,0.47,0.52,0.55,0.52,18.31434896,19.69171875,20.48255209,20.54398438,20.8728125,21.10861979,21.34072917,21.65911459,21.83755208,22.01179687,21.98645834,1.6725,1.82,1.5775,0.8925,1.0325,0.8875,0.7725,0.975,0.9325,1.5525,0.87,76.93278125,-7.828803723,63.94446113,-4.696359098,7
May,2025/5/13,26.05,7,forest,mite,5,5.52,20,1,1,May,forest,May,7,19.79760417,22.1,22.4775,21.708125,22.29895833,22.07885417,22.63760417,22.7334375,23.11395833,23.00239583,22.83927083,18.80822917,20.57364583,21.28354167,21.08885417,21.51302083,21.65979167,21.9446875,22.23833333,22.43416667,22.56114583,22.50135417,18.36427083,19.83427083,20.676875,20.72458333,21.03666667,21.2790625,21.49145833,21.83010417,22.00270833,22.1746875,22.14729167,18.151875,19.43041667,20.2546875,20.40166667,20.70052083,20.96552083,21.178125,21.50916667,21.6815625,21.87052083,21.859375,17.93302083,18.92854167,19.71510417,19.96083333,20.24104167,20.53010417,20.74864583,21.05885417,21.23177083,21.44083333,21.4378125,9.99,19.44,20.64,8.62,6.31,5.88,5.75,6.87,6.48,13.56,4.16,2.19,2.36,2.79,1.68,1.76,1.58,1.33,1.89,1.67,3.34,1.42,1.93,2.05,1.5,0.85,0.99,0.77,0.73,0.9,0.86,1.37,0.86,1.5,1.63,1.16,0.61,0.78,0.64,0.6,0.64,0.68,0.95,0.68,1.07,1.24,0.86,0.43,0.6,0.56,0.43,0.47,0.52,0.55,0.52,18.31434896,19.69171875,20.48255209,20.54398438,20.8728125,21.10861979,21.34072917,21.65911459,21.83755208,22.01179687,21.98645834,1.6725,1.82,1.5775,0.8925,1.0325,0.8875,0.7725,0.975,0.9325,1.5525,0.87,76.93278125,-7.828803723,63.94446113,-4.696359098,7
May,2025/5/13,26.93,7,edge,no,4.87,6.11,0,1,0,May,edge,May,7,22.4253125,25.46947917,25.57260417,23.22958333,24.09375,23.75208333,24.5471875,24.4671875,24.80989583,24.31625,24.04583333,21.03541667,23.3046875,23.983125,22.61864583,23.1990625,23.29864583,23.895,24.02989583,24.286875,24.1884375,23.92833333,20.04416667,21.78958333,22.75,21.95979167,22.31375,22.6065625,23.04041667,23.27541667,23.51229167,23.60197917,23.30822917,19.63041667,21.11833333,22.12395833,21.65072917,21.90260417,22.2715625,22.60135417,22.8740625,23.10229167,23.26145833,22.9759375,18.97114583,19.98489583,20.875,20.8515625,21.03229167,21.40875,21.65864583,21.91958333,22.12541667,22.32083333,22.17791667,28.53,31.91,35.44,16.34,18.96,12.96,12.09,12.57,10.85,19.18,7.51,8.92,9.74,10.46,4.59,4.63,4.07,4.21,4.84,4.8,7.51,3.34,4.29,4.46,3.95,2.06,2.15,2.14,1.93,2.23,2.23,3.17,1.63,2.91,3.17,2.66,1.33,1.59,1.59,1.37,1.46,1.5,2.02,1.25,1.45,1.67,1.41,0.69,0.81,1.03,0.86,0.73,0.82,0.86,0.6,19.92028646,21.549375,22.43302083,21.77018229,22.11192708,22.39638021,22.79885417,23.02473958,23.25671875,23.34317708,23.09760417,4.3925,4.76,4.62,2.1675,2.295,2.2075,2.0925,2.315,2.3375,3.39,1.705,101.393759,9.904308705,69.63236525,0.422517566,7
May,2025/5/13,23.01,7,edge,fly,5.54,5.09,12,1,1,May,edge,May,7,22.4253125,25.46947917,25.57260417,23.22958333,24.09375,23.75208333,24.5471875,24.4671875,24.80989583,24.31625,24.04583333,21.03541667,23.3046875,23.983125,22.61864583,23.1990625,23.29864583,23.895,24.02989583,24.286875,24.1884375,23.92833333,20.04416667,21.78958333,22.75,21.95979167,22.31375,22.6065625,23.04041667,23.27541667,23.51229167,23.60197917,23.30822917,19.63041667,21.11833333,22.12395833,21.65072917,21.90260417,22.2715625,22.60135417,22.8740625,23.10229167,23.26145833,22.9759375,18.97114583,19.98489583,20.875,20.8515625,21.03229167,21.40875,21.65864583,21.91958333,22.12541667,22.32083333,22.17791667,28.53,31.91,35.44,16.34,18.96,12.96,12.09,12.57,10.85,19.18,7.51,8.92,9.74,10.46,4.59,4.63,4.07,4.21,4.84,4.8,7.51,3.34,4.29,4.46,3.95,2.06,2.15,2.14,1.93,2.23,2.23,3.17,1.63,2.91,3.17,2.66,1.33,1.59,1.59,1.37,1.46,1.5,2.02,1.25,1.45,1.67,1.41,0.69,0.81,1.03,0.86,0.73,0.82,0.86,0.6,19.92028646,21.549375,22.43302083,21.77018229,22.11192708,22.39638021,22.79885417,23.02473958,23.25671875,23.34317708,23.09760417,4.3925,4.76,4.62,2.1675,2.295,2.2075,2.0925,2.315,2.3375,3.39,1.705,101.393759,9.904308705,69.63236525,0.422517566,7
May,2025/5/13,27.43,7,edge,mite,5.24,5.55,9,1,1,May,edge,May,7,22.4253125,25.46947917,25.57260417,23.22958333,24.09375,23.75208333,24.5471875,24.4671875,24.80989583,24.31625,24.04583333,21.03541667,23.3046875,23.983125,22.61864583,23.1990625,23.29864583,23.895,24.02989583,24.286875,24.1884375,23.92833333,20.04416667,21.78958333,22.75,21.95979167,22.31375,22.6065625,23.04041667,23.27541667,23.51229167,23.60197917,23.30822917,19.63041667,21.11833333,22.12395833,21.65072917,21.90260417,22.2715625,22.60135417,22.8740625,23.10229167,23.26145833,22.9759375,18.97114583,19.98489583,20.875,20.8515625,21.03229167,21.40875,21.65864583,21.91958333,22.12541667,22.32083333,22.17791667,28.53,31.91,35.44,16.34,18.96,12.96,12.09,12.57,10.85,19.18,7.51,8.92,9.74,10.46,4.59,4.63,4.07,4.21,4.84,4.8,7.51,3.34,4.29,4.46,3.95,2.06,2.15,2.14,1.93,2.23,2.23,3.17,1.63,2.91,3.17,2.66,1.33,1.59,1.59,1.37,1.46,1.5,2.02,1.25,1.45,1.67,1.41,0.69,0.81,1.03,0.86,0.73,0.82,0.86,0.6,19.92028646,21.549375,22.43302083,21.77018229,22.11192708,22.39638021,22.79885417,23.02473958,23.25671875,23.34317708,23.09760417,4.3925,4.76,4.62,2.1675,2.295,2.2075,2.0925,2.315,2.3375,3.39,1.705,101.393759,9.904308705,69.63236525,0.422517566,7
May,2025/5/13,23.3,7,field,no,5.11,5.62,22,1,1,May,field,May,7,22.313125,25.03052083,25.43791667,23.6215625,24.30708333,23.8009375,24.85135417,24.693125,25.3371875,25.49427083,24.1009375,20.17104167,21.89916667,22.79572917,22.34104167,22.863125,23.01260417,23.35708333,23.76541667,23.90479167,24.02208333,23.69229167,19.66135417,21.17927083,22.148125,21.9334375,22.33770833,22.63416667,22.85729167,23.32041667,23.40583333,23.5821875,23.34125,19.26927083,20.57760417,21.57489583,21.54354167,21.879375,22.29114583,22.40864583,22.8546875,22.96520833,23.18364583,23.0028125,18.9734375,20.03958333,20.97927083,21.13729167,21.43697917,21.92125,21.98947917,22.3875,22.53479167,22.7578125,22.64208333,26,33.46,37.06,15.88,18.79,12.44,13.9,16.08,13.38,25.91,9.57,3.82,4.37,5.45,2.96,3.38,3,2.83,3.86,3.22,5.54,2.57,2.53,2.53,2.58,1.8,1.81,1.76,1.37,2.05,1.8,2.87,1.46,2.1,2.1,1.76,1.16,1.24,1.51,0.9,1.28,1.12,1.71,0.9,1.55,1.5,1.29,0.73,0.9,1.5,0.68,0.9,0.81,0.95,0.6,19.51877604,20.92390625,21.87450521,21.73882813,22.12929688,22.46479167,22.653125,23.08200521,23.20265625,23.38643229,23.16960938,2.5,2.625,2.77,1.6625,1.8325,1.9425,1.445,2.0225,1.7375,2.7675,1.3825,103.614046,13.2576919,68.30050507,-2.405729681,7
May,2025/5/13,24.03,7,field,fly,6.12,6.36,18,1,1,May,field,May,7,22.313125,25.03052083,25.43791667,23.6215625,24.30708333,23.8009375,24.85135417,24.693125,25.3371875,25.49427083,24.1009375,20.17104167,21.89916667,22.79572917,22.34104167,22.863125,23.01260417,23.35708333,23.76541667,23.90479167,24.02208333,23.69229167,19.66135417,21.17927083,22.148125,21.9334375,22.33770833,22.63416667,22.85729167,23.32041667,23.40583333,23.5821875,23.34125,19.26927083,20.57760417,21.57489583,21.54354167,21.879375,22.29114583,22.40864583,22.8546875,22.96520833,23.18364583,23.0028125,18.9734375,20.03958333,20.97927083,21.13729167,21.43697917,21.92125,21.98947917,22.3875,22.53479167,22.7578125,22.64208333,26,33.46,37.06,15.88,18.79,12.44,13.9,16.08,13.38,25.91,9.57,3.82,4.37,5.45,2.96,3.38,3,2.83,3.86,3.22,5.54,2.57,2.53,2.53,2.58,1.8,1.81,1.76,1.37,2.05,1.8,2.87,1.46,2.1,2.1,1.76,1.16,1.24,1.51,0.9,1.28,1.12,1.71,0.9,1.55,1.5,1.29,0.73,0.9,1.5,0.68,0.9,0.81,0.95,0.6,19.51877604,20.92390625,21.87450521,21.73882813,22.12929688,22.46479167,22.653125,23.08200521,23.20265625,23.38643229,23.16960938,2.5,2.625,2.77,1.6625,1.8325,1.9425,1.445,2.0225,1.7375,2.7675,1.3825,103.614046,13.2576919,68.30050507,-2.405729681,7
May,2025/5/13,24.55,7,field,mite,4.44,5.17,8,1,1,May,field,May,7,22.313125,25.03052083,25.43791667,23.6215625,24.30708333,23.8009375,24.85135417,24.693125,25.3371875,25.49427083,24.1009375,20.17104167,21.89916667,22.79572917,22.34104167,22.863125,23.01260417,23.35708333,23.76541667,23.90479167,24.02208333,23.69229167,19.66135417,21.17927083,22.148125,21.9334375,22.33770833,22.63416667,22.85729167,23.32041667,23.40583333,23.5821875,23.34125,19.26927083,20.57760417,21.57489583,21.54354167,21.879375,22.29114583,22.40864583,22.8546875,22.96520833,23.18364583,23.0028125,18.9734375,20.03958333,20.97927083,21.13729167,21.43697917,21.92125,21.98947917,22.3875,22.53479167,22.7578125,22.64208333,26,33.46,37.06,15.88,18.79,12.44,13.9,16.08,13.38,25.91,9.57,3.82,4.37,5.45,2.96,3.38,3,2.83,3.86,3.22,5.54,2.57,2.53,2.53,2.58,1.8,1.81,1.76,1.37,2.05,1.8,2.87,1.46,2.1,2.1,1.76,1.16,1.24,1.51,0.9,1.28,1.12,1.71,0.9,1.55,1.5,1.29,0.73,0.9,1.5,0.68,0.9,0.81,0.95,0.6,19.51877604,20.92390625,21.87450521,21.73882813,22.12929688,22.46479167,22.653125,23.08200521,23.20265625,23.38643229,23.16960938,2.5,2.625,2.77,1.6625,1.8325,1.9425,1.445,2.0225,1.7375,2.7675,1.3825,103.614046,13.2576919,68.30050507,-2.405729681,7
June,2025/6/8,24.74,1,forest,no,5.4,5.28,0,0,0,June,forest,June,1,23.12125,24.3028125,23.64010417,22.48229167,22.77364583,22.98645833,24.0146875,23.6103125,22.27604167,22.8053125,23.68885417,22.776875,23.3075,23.39020833,22.45875,22.58729167,22.69177083,23.265625,23.24979167,22.57427083,22.70697917,23.01416667,22.66489583,23.089375,23.26270833,22.44635417,22.52729167,22.60979167,23.08677083,23.12875,22.63177083,22.64822917,22.88479167,22.49645833,22.80322917,23.06,22.45885417,22.46614583,22.50739583,22.86708333,22.96614583,22.6934375,22.57385417,22.73229167,22.21291667,22.468125,22.75666667,22.32645833,22.26802083,22.29145833,22.5746875,22.69833333,22.56177083,22.38770833,22.49739583,3.65,4.21,4.84,1.33,3,4.12,4.93,4.07,3.43,6.01,3.65,1.12,1.15,1.59,0.25,0.64,0.99,1.24,0.73,0.94,1.16,0.86,1.07,1.15,1.15,0.3,0.51,0.81,1.16,0.56,1.03,0.85,0.81,1.11,0.9,0.73,0.43,0.39,0.56,0.95,0.6,1.07,0.6,0.69,1.03,0.81,0.51,0.43,0.34,0.43,0.85,0.55,0.95,0.52,0.56,22.53778646,22.91705729,23.11739583,22.42260417,22.4621875,22.52510417,22.94854166,23.01075521,22.6153125,22.57919271,22.78216146,1.0825,1.0025,0.995,0.3525,0.47,0.6975,1.05,0.61,0.9975,0.7825,0.73,66.23738005,-19.90089306,69.08410946,-6.092230487,1
June,2025/6/8,26.53,1,forest,fly,5.06,5.49,0,0,0,June,forest,June,1,23.12125,24.3028125,23.64010417,22.48229167,22.77364583,22.98645833,24.0146875,23.6103125,22.27604167,22.8053125,23.68885417,22.776875,23.3075,23.39020833,22.45875,22.58729167,22.69177083,23.265625,23.24979167,22.57427083,22.70697917,23.01416667,22.66489583,23.089375,23.26270833,22.44635417,22.52729167,22.60979167,23.08677083,23.12875,22.63177083,22.64822917,22.88479167,22.49645833,22.80322917,23.06,22.45885417,22.46614583,22.50739583,22.86708333,22.96614583,22.6934375,22.57385417,22.73229167,22.21291667,22.468125,22.75666667,22.32645833,22.26802083,22.29145833,22.5746875,22.69833333,22.56177083,22.38770833,22.49739583,3.65,4.21,4.84,1.33,3,4.12,4.93,4.07,3.43,6.01,3.65,1.12,1.15,1.59,0.25,0.64,0.99,1.24,0.73,0.94,1.16,0.86,1.07,1.15,1.15,0.3,0.51,0.81,1.16,0.56,1.03,0.85,0.81,1.11,0.9,0.73,0.43,0.39,0.56,0.95,0.6,1.07,0.6,0.69,1.03,0.81,0.51,0.43,0.34,0.43,0.85,0.55,0.95,0.52,0.56,22.53778646,22.91705729,23.11739583,22.42260417,22.4621875,22.52510417,22.94854166,23.01075521,22.6153125,22.57919271,22.78216146,1.0825,1.0025,0.995,0.3525,0.47,0.6975,1.05,0.61,0.9975,0.7825,0.73,66.23738005,-19.90089306,69.08410946,-6.092230487,1
